sequence,y_true,y_pred,confidence
0 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_6 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_2 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_2_9 -1 M_2_1 -1 M_3_9 -1 M_3_1 -1 M_4_6 -1 M_7_7 -1 M_8_9 -1 M_8_5 -1 M_9_9 -1 M_1_9 -1 M_1_6 -1 M_2_9 -1 M_2_7 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_0 -1 M_10_5 -1 M_0_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_7_9 -1 M_7_3 -1 M_8_9 -1 M_8_1 -1 M_0_9 -1 M_0_1 -1 M_1_9 -1 M_1_8 -1 M_4_4 -1 M_7_9 -1 M_7_9 -1 M_7_5 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_0 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_7 -1 M_5_9 -1 M_5_9 -1 M_5_1 -1 -2,0,0,0.06785288453102112
0 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_3 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_1 -1 M_14_9 -1 M_14_9 -1 M_12_9 -1 M_12_1 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_3 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_14_9 -1 M_14_9 -1 M_14_3 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_1 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_3 -1 M_15_9 -1 M_15_3 -1 M_13_4 -1 M_11_8 -1 M_9_7 -1 M_8_6 -1 M_12_7 -1 M_9_6 -1 M_13_7 -1 M_9_4 -1 M_8_9 -1 M_8_7 -1 M_7_9 -1 M_7_9 -1 M_7_7 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_7 -1 M_6_9 -1 M_6_9 -1 M_6_2 -1 M_4_9 -1 M_4_7 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_3_9 -1 M_3_4 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 M_6_9 -1 M_6_3 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_2 -1 -2,0,0,0.06052733212709427
0 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_5 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_3 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_0 -1 M_13_6 -1 M_15_8 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_2 -1 M_15_9 -1 M_15_6 -1 M_13_9 -1 M_13_1 -1 M_11_5 -1 M_8_9 -1 M_15_9 -1 M_15_6 -1 M_12_4 -1 M_10_5 -1 M_8_9 -1 M_8_0 -1 M_14_9 -1 M_14_1 -1 M_12_9 -1 M_9_9 -1 M_9_3 -1 M_8_9 -1 M_8_5 -1 M_7_9 -1 M_7_9 -1 M_7_2 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_8 -1 M_3_9 -1 M_3_7 -1 M_5_9 -1 M_5_0 -1 M_4_9 -1 M_4_5 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_2 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_5 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_4_9 -1 M_4_6 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_5 -1 -2,0,0,0.050248634070158005
1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_3 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_7 -1 M_9_9 -1 M_9_9 -1 M_8_9 -1 M_8_5 -1 M_5_9 -1 M_5_1 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_2 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_0 -1 M_2_9 -1 M_2_7 -1 M_4_9 -1 M_4_9 -1 M_4_1 -1 M_6_9 -1 M_6_4 -1 M_8_9 -1 M_8_6 -1 M_10_9 -1 M_10_6 -1 M_13_9 -1 M_13_3 -1 M_3_2 -1 M_5_9 -1 M_5_9 -1 M_5_6 -1 M_6_9 -1 M_6_3 -1 M_10_9 -1 M_12_9 -1 M_12_9 -1 M_14_9 -1 M_0_7 -1 M_4_3 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_0 -1 M_6_9 -1 M_8_3 -1 M_11_8 -1 M_12_9 -1 M_12_2 -1 M_13_8 -1 M_14_7 -1 M_4_2 -1 M_6_9 -1 M_6_9 -1 M_8_9 -1 M_8_9 -1 M_8_1 -1 M_11_8 -1 M_12_9 -1 M_12_6 -1 M_14_8 -1 M_0_8 -1 M_4_3 -1 M_7_9 -1 M_7_1 -1 M_9_9 -1 M_9_5 -1 M_10_9 -1 M_10_6 -1 M_11_9 -1 M_11_4 -1 M_13_9 -1 M_15_9 -1 M_15_3 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_1 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_14_5 -1 -2,1,1,0.9377807378768921
0 M_9_9 -1 M_9_9 -1 M_9_3 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_7 -1 M_10_5 -1 M_11_8 -1 M_13_3 -1 M_15_8 -1 M_10_9 -1 M_10_6 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_3 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_6 -1 M_10_9 -1 M_10_7 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_4 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_8_9 -1 M_8_9 -1 M_8_4 -1 M_9_3 -1 M_11_5 -1 M_15_9 -1 M_15_1 -1 M_8_7 -1 M_10_6 -1 M_15_9 -1 M_15_7 -1 M_0_5 -1 M_10_8 -1 M_15_7 -1 M_11_8 -1 M_15_9 -1 M_15_0 -1 M_1_7 -1 M_11_4 -1 M_14_3 -1 M_0_9 -1 M_1_9 -1 M_3_9 -1 M_3_2 -1 M_1_9 -1 M_1_2 -1 M_15_9 -1 M_15_3 -1 M_0_6 -1 M_4_9 -1 M_4_1 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_2 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_1 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_0 -1 M_0_8 -1 M_15_9 -1 M_15_1 -1 -2,0,1,0.7450141906738281
0 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_4 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_6 -1 M_5_8 -1 M_6_9 -1 M_6_1 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_0 -1 M_7_9 -1 M_7_5 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_8 -1 M_8_9 -1 M_8_9 -1 M_8_8 -1 M_8_8 -1 M_10_9 -1 M_10_3 -1 M_12_9 -1 M_12_2 -1 M_14_4 -1 M_0_9 -1 M_0_9 -1 M_0_2 -1 M_7_9 -1 M_7_6 -1 M_9_8 -1 M_12_9 -1 M_12_6 -1 M_15_9 -1 M_15_3 -1 M_1_8 -1 M_14_7 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_3 -1 M_15_9 -1 M_15_0 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_14_9 -1 M_14_2 -1 M_4_4 -1 M_0_2 -1 M_15_9 -1 M_15_9 -1 M_15_5 -1 M_2_8 -1 M_0_9 -1 M_0_3 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_1 -1 M_2_9 -1 M_2_9 -1 M_2_6 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_4 -1 M_2_9 -1 M_2_9 -1 M_2_4 -1 M_5_6 -1 M_7_4 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_8 -1 -2,0,0,0.09582919627428055
0 M_15_5 -1 M_14_9 -1 M_14_8 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_1 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_1 -1 M_11_8 -1 M_8_9 -1 M_10_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_1 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_8 -1 M_15_9 -1 M_15_4 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_3 -1 M_15_9 -1 M_15_5 -1 M_13_9 -1 M_9_9 -1 M_9_7 -1 M_12_5 -1 M_9_5 -1 M_7_9 -1 M_7_9 -1 M_7_8 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_6 -1 M_6_9 -1 M_6_9 -1 M_6_9 -1 M_6_3 -1 M_5_7 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_4 -1 M_5_9 -1 M_5_4 -1 M_5_9 -1 M_5_9 -1 M_5_3 -1 M_0_9 -1 M_0_3 -1 M_4_7 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_7 -1 M_5_9 -1 M_5_2 -1 -2,0,0,0.10871085524559021
1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_1 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_14_9 -1 M_14_4 -1 M_14_9 -1 M_14_9 -1 M_14_0 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_6 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_14_3 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_15_9 -1 M_15_2 -1 M_12_9 -1 M_12_3 -1 M_10_9 -1 M_10_3 -1 M_13_9 -1 M_13_9 -1 M_13_4 -1 M_12_8 -1 M_10_5 -1 M_8_8 -1 M_6_7 -1 M_5_6 -1 M_12_9 -1 M_12_3 -1 M_9_8 -1 M_7_7 -1 M_5_9 -1 M_12_6 -1 M_9_5 -1 M_8_9 -1 M_8_4 -1 M_6_8 -1 M_4_9 -1 M_4_1 -1 M_1_4 -1 M_6_9 -1 M_6_6 -1 M_4_8 -1 M_2_8 -1 M_0_9 -1 M_0_4 -1 M_3_6 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_4_9 -1 M_4_3 -1 M_5_9 -1 M_5_9 -1 M_5_1 -1 M_6_9 -1 M_6_2 -1 M_7_9 -1 M_7_7 -1 M_8_9 -1 M_8_4 -1 M_10_8 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_4 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_6 -1 -2,1,1,0.8986853957176208
1 M_7_9 -1 M_7_9 -1 M_7_4 -1 M_8_9 -1 M_8_4 -1 M_9_9 -1 M_9_2 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_11_9 -1 M_11_9 -1 M_11_3 -1 M_11_9 -1 M_11_6 -1 M_13_9 -1 M_13_9 -1 M_14_9 -1 M_14_5 -1 M_14_9 -1 M_14_9 -1 M_14_6 -1 M_15_9 -1 M_15_9 -1 M_15_3 -1 M_14_9 -1 M_14_1 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_15_9 -1 M_15_2 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_6 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_3 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_6 -1 M_3_9 -1 M_3_9 -1 M_7_8 -1 M_8_9 -1 M_8_5 -1 M_1_9 -1 M_1_9 -1 M_1_5 -1 M_2_9 -1 M_2_6 -1 M_6_9 -1 M_6_2 -1 M_8_9 -1 M_8_0 -1 M_9_9 -1 M_9_4 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_2_9 -1 M_2_0 -1 M_8_9 -1 M_8_9 -1 M_8_1 -1 M_8_9 -1 M_8_6 -1 M_1_9 -1 M_1_2 -1 M_8_5 -1 M_9_9 -1 M_9_2 -1 M_9_9 -1 M_9_9 -1 M_9_5 -1 M_11_8 -1 M_13_9 -1 M_13_9 -1 M_10_9 -1 M_10_9 -1 M_10_0 -1 M_9_9 -1 M_9_9 -1 M_9_0 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_0 -1 M_6_9 -1 M_6_9 -1 M_6_1 -1 M_6_9 -1 M_6_9 -1 M_6_8 -1 M_7_9 -1 M_7_3 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_4_7 -1 M_6_9 -1 M_6_2 -1 M_4_9 -1 M_4_1 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 -2,1,1,0.8837398290634155
0 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_11_9 -1 M_11_9 -1 M_11_6 -1 M_12_9 -1 M_12_7 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_3 -1 M_12_9 -1 M_12_9 -1 M_12_5 -1 M_14_7 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_1 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_7 -1 M_3_9 -1 M_3_2 -1 M_6_6 -1 M_7_9 -1 M_7_9 -1 M_7_0 -1 M_15_9 -1 M_15_1 -1 M_2_6 -1 M_3_7 -1 M_7_9 -1 M_7_3 -1 M_2_9 -1 M_4_8 -1 M_6_9 -1 M_6_2 -1 M_8_9 -1 M_8_1 -1 M_2_6 -1 M_4_7 -1 M_7_9 -1 M_7_2 -1 M_4_5 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_8 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_0 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 -2,0,0,0.07537758350372314
0 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_4 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_3 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_7 -1 M_12_9 -1 M_12_7 -1 M_13_9 -1 M_13_9 -1 M_13_1 -1 M_14_9 -1 M_14_9 -1 M_14_9 -1 M_14_0 -1 M_15_9 -1 M_15_9 -1 M_15_8 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_0_9 -1 M_0_9 -1 M_0_4 -1 M_3_9 -1 M_3_0 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_1_9 -1 M_1_9 -1 M_1_5 -1 M_6_9 -1 M_6_0 -1 M_7_9 -1 M_7_6 -1 M_0_9 -1 M_0_3 -1 M_4_4 -1 M_7_9 -1 M_7_1 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_1 -1 M_6_9 -1 M_6_9 -1 M_5_9 -1 M_5_2 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_4_9 -1 M_4_9 -1 M_4_2 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_2 -1 M_5_9 -1 M_5_9 -1 M_5_2 -1 M_7_9 -1 M_7_0 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_3 -1 M_6_4 -1 -2,0,0,0.1043723002076149
1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_5 -1 M_13_9 -1 M_13_8 -1 M_12_9 -1 M_12_2 -1 M_10_9 -1 M_10_8 -1 M_11_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_0 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_2 -1 M_0_5 -1 M_12_4 -1 M_11_9 -1 M_11_0 -1 M_10_9 -1 M_10_9 -1 M_12_9 -1 M_12_9 -1 M_12_2 -1 M_11_5 -1 M_7_7 -1 M_6_9 -1 M_5_9 -1 M_5_8 -1 M_11_8 -1 M_9_6 -1 M_8_9 -1 M_8_3 -1 M_7_7 -1 M_6_9 -1 M_6_3 -1 M_3_9 -1 M_3_0 -1 M_12_2 -1 M_10_9 -1 M_10_4 -1 M_9_9 -1 M_9_6 -1 M_6_9 -1 M_6_4 -1 M_5_9 -1 M_5_1 -1 M_3_9 -1 M_1_9 -1 M_1_1 -1 M_10_9 -1 M_10_0 -1 M_9_9 -1 M_9_0 -1 M_6_8 -1 M_4_8 -1 M_3_8 -1 M_1_9 -1 M_1_0 -1 M_0_9 -1 M_0_9 -1 M_0_9 -1 M_0_5 -1 M_2_9 -1 M_2_4 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_4 -1 M_5_9 -1 M_5_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_8 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 -2,1,1,0.9354082942008972
0 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_8 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_3 -1 M_9_9 -1 M_9_9 -1 M_9_8 -1 M_8_9 -1 M_8_9 -1 M_9_9 -1 M_9_9 -1 M_9_1 -1 M_10_9 -1 M_10_5 -1 M_14_5 -1 M_0_9 -1 M_0_9 -1 M_0_1 -1 M_10_9 -1 M_10_9 -1 M_10_3 -1 M_15_7 -1 M_1_9 -1 M_1_6 -1 M_11_9 -1 M_11_9 -1 M_11_2 -1 M_0_9 -1 M_0_1 -1 M_1_9 -1 M_1_2 -1 M_11_9 -1 M_11_5 -1 M_14_5 -1 M_0_7 -1 M_2_9 -1 M_2_2 -1 M_12_9 -1 M_14_5 -1 M_15_3 -1 M_2_9 -1 M_2_1 -1 M_3_9 -1 M_3_7 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_2 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_7 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_3 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_9 -1 M_4_5 -1 M_5_9 -1 M_5_9 -1 M_5_3 -1 -2,0,0,0.08066970854997635
0 M_12_9 -1 M_12_8 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_9 -1 M_10_1 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_9 -1 M_11_5 -1 M_12_9 -1 M_12_5 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_13_9 -1 M_4_9 -1 M_4_7 -1 M_11_9 -1 M_11_6 -1 M_9_9 -1 M_9_9 -1 M_9_9 -1 M_9_2 -1 M_13_6 -1 M_0_9 -1 M_0_3 -1 M_8_9 -1 M_8_7 -1 M_10_3 -1 M_14_7 -1 M_15_9 -1 M_15_3 -1 M_9_9 -1 M_9_2 -1 M_15_8 -1 M_1_5 -1 M_9_6 -1 M_11_3 -1 M_15_9 -1 M_1_9 -1 M_1_9 -1 M_1_6 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_9 -1 M_1_8 -1 M_4_4 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_3 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_5_2 -1 M_4_9 -1 M_4_9 -1 M_4_7 -1 M_12_2 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_9 -1 M_2_8 -1 -2,0,1,0.7635220289230347
1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_9 -1 M_12_6 -1 M_11_9 -1 M_11_9 -1 M_11_7 -1 M_11_9 -1 M_11_9 -1 M_11_1 -1 M_9_9 -1 M_9_8 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_3 -1 M_8_9 -1 M_8_9 -1 M_8_5 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_9 -1 M_7_2 -1 M_8_9 -1 M_8_9 -1 M_8_9 -1 M_8_0 -1 M_9_9 -1 M_9_9 -1 M_9_2 -1 M_8_9 -1 M_8_9 -1 M_8_2 -1 M_7_8 -1 M_4_8 -1 M_2_9 -1 M_2_1 -1 M_0_8 -1 M_9_9 -1 M_9_4 -1 M_8_9 -1 M_5_9 -1 M_5_9 -1 M_5_0 -1 M_1_9 -1 M_1_9 -1 M_1_7 -1 M_0_9 -1 M_0_0 -1 M_8_9 -1 M_8_6 -1 M_5_9 -1 M_4_9 -1 M_4_5 -1 M_0_9 -1 M_0_9 -1 M_0_8 -1 M_13_6 -1 M_12_6 -1 M_5_9 -1 M_5_9 -1 M_5_9 -1 M_4_4 -1 M_1_5 -1 M_15_9 -1 M_15_1 -1 M_14_9 -1 M_14_8 -1 M_14_7 -1 M_12_9 -1 M_12_5 -1 M_15_9 -1 M_15_4 -1 M_0_9 -1 M_0_2 -1 M_3_9 -1 M_3_8 -1 M_13_9 -1 M_13_9 -1 M_13_3 -1 M_11_8 -1 M_14_8 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_9 -1 M_15_4 -1 M_2_9 -1 M_2_9 -1 M_2_0 -1 M_2_9 -1 M_2_9 -1 M_2_7 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_9 -1 M_3_5 -1 -2,1,1,0.8507111072540283
